STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
16137,경복비즈니스고등학교,126.8534482519,37.5575280794,115000041,일반차로
16138,경복비즈니스고등학교,126.8531220051,37.557662838,115000042,일반차로
16139,강서구청.한국건강관리협회,126.8505841855,37.552627948,115000043,가로변시간
16140,강서구청.한국건강관리협회,126.8501698616,37.5526688733,115000044,가로변전일
16141,우장초등학교,126.8481814428,37.5503532252,115000045,가로변전일
16142,우장초등학교,126.8477782735,37.549366909,115000046,가로변시간
16143,한국폴리텍1.서울강서대학교,126.8452748106,37.5460872756,115000047,가로변전일
16144,한국폴리텍1.서울강서대학교,126.8447320961,37.5458432676,115000048,일반차로
16145,화곡본동시장,126.8426281976,37.5431786479,115000049,가로변시간
16146,화곡본동시장,126.8432514003,37.5433434761,115000050,가로변시간
16147,화곡역6번출구,126.8387505747,37.5410376002,115000051,가로변전일
16148,화곡역7번출구B,126.8370055717,37.5408730247,115000052,가로변전일
16149,강서구청소년상담복지센터,126.8355643823,37.5401952775,115000053,가로변시간
16150,화곡푸르지오,126.8344789776,37.5401506396,115000054,가로변시간
16151,외발산신광명마을,126.8215259396,37.5460645834,115000055,일반차로
16152,외발산신광명마을,126.821132,37.545958,115000056,일반차로
16153,강서면허시험장.메이필드호텔,126.8194959796,37.5496838966,115000057,일반차로
16154,강서면허시험장.메이필드호텔,126.820225595,37.5477976201,115000058,일반차로
16155,강서농수산물도매시장,126.81998,37.55187,115000059,일반차로
16156,영인운수.차고지,126.8179353333,37.5453351183,115000916,일반차로
16157,대한항공.메이필드호텔,126.8168175473,37.5497227693,115000915,일반차로
16158,공항동송정중학교,126.8149361014,37.5527773034,115000061,일반차로
16159,공항동송정중학교,126.815368,37.55313,115000062,일반차로
16160,국립항공박물관.공항동천주교회,126.811917,37.555638,115000063,일반차로
16161,국립항공박물관.공항동천주교회,126.811943,37.555152,115000064,일반차로
16162,공항동지하도입구,126.808185,37.559087,115000065,일반차로
16163,영인운수.차고지,126.8182939748,37.5452133046,115000917,일반차로
16164,방화중학교,126.8059168195,37.564621397,115000067,일반차로
16166,방화동도시개발11단지,126.804202,37.570852,115000069,일반차로
16167,개화119안전센터,126.8026,37.575195,115000070,일반차로
16168,개화119안전센터,126.802225,37.575128,115000071,일반차로
16169,개화역1번출구.개화검문소,126.800345,37.578455,115000072,일반차로
16170,개화역1번출구.개화검문소,126.7997884498,37.5784942626,115000073,일반차로
16171,부석마을.상사마을입구,126.7985641294,37.5824925499,115000074,일반차로
16172,부석마을.상사마을입구,126.798335,37.58182,115000075,일반차로
16173,영일고등학교.강서도서관,126.8633553696,37.5489885793,115000076,가로변시간
16174,아이파크아파트.백석중학교.실로암안과,126.8621412863,37.5451448999,115000077,가로변시간
16175,등촌2동주민센터.등촌동대림아파트,126.8629698908,37.5419424703,115000078,가로변전일
16176,대일고교.임광아파트.배광교회,126.8635679255,37.539791346,115000079,가로변시간
16177,용문사.시립화곡청소년센터,126.8633458107,37.5370972069,115000080,가로변전일
16178,목동사거리,126.8635224048,37.5331985949,115000081,가로변시간
16179,목동사거리,126.863608811,37.5316337661,115000082,가로변시간
16180,화곡동남부시장,126.858853902,37.5318363326,115000083,일반차로
16181,성석교회,126.8575906388,37.5315122234,115000084,일반차로
16182,서울신정초등학교,126.8529083134,37.5311293183,115000085,일반차로
16183,서울신정초등학교,126.8525296973,37.530930626,115000086,일반차로
16184,화곡8동주민센터,126.8495911999,37.5308233051,115000087,일반차로
16185,화곡8동주민센터.까치산시장,126.8488200647,37.5305885107,115000088,일반차로
16186,KT강서지사,126.8475167279,37.5299722869,115000089,일반차로
16187,KT강서지사,126.8478810975,37.5299538337,115000090,일반차로
16188,화곡동유림아파트,126.844302,37.530479,115000091,일반차로
16189,화곡동유림아파트,126.8444275174,37.5303526005,115000092,일반차로
16190,황외과앞,126.8378394153,37.5309632183,115000093,일반차로
16191,까치산역2번출구,126.8468455507,37.5317706703,115000094,일반차로
16192,까치산역4번출구,126.8461927843,37.5322386315,115000095,일반차로
16193,화곡동백구사,126.8425221182,37.5326003237,115000096,일반차로
16194,화곡동백구사,126.8407943889,37.5323817672,115000097,일반차로
16195,화곡대림아파트,126.8389262692,37.5330031766,115000098,일반차로
16196,화곡동대림아파트.화곡중앙시장,126.8383240895,37.5341804114,115000099,일반차로
16197,강서문화원.강서K병원,126.8371920237,37.5367734994,115000100,일반차로
16198,강서문화원.강서K병원,126.8368737328,37.5374398713,115000101,일반차로
16199,강서문화원.강서K병원,126.8366700411,37.5369060331,115000102,일반차로
16200,강서문화원.강서K병원,126.8362926723,37.5371786505,115000103,일반차로
16201,다운어린이공원.화곡동교회,126.8437952234,37.5325644788,115000945,일반차로
16202,화원중학교,126.840433,37.537977,115000105,일반차로
16203,신월초등학교,126.8389691102,37.5386348969,115000106,일반차로
16204,신월초등학교,126.8394911995,37.5389654088,115000107,일반차로
16205,화곡역5번출구,126.8409451288,37.5406479194,115000108,가로변시간
16206,화곡역4번출구,126.8411221475,37.540952728,115000109,가로변시간
16207,화곡역1번출구,126.8395162317,37.5427978434,115000110,가로변전일
16208,화곡역8번출구,126.8388885788,37.5429294084,115000111,가로변전일
16209,대원시장,126.8382263704,37.5440629818,115000112,가로변시간
16210,대원시장,126.8373132333,37.5445248902,115000113,가로변시간
16211,화곡중고등학교,126.8362222507,37.5472239799,115000114,가로변시간
16212,화곡중고등학교,126.8364707757,37.5474202914,115000646,일반차로
16213,우장산역1번출구,126.8365028309,37.549241001,115000116,가로변전일
16214,우장산역4번출구,126.8362284945,37.5497942598,115000117,가로변시간
16215,명덕고등학교.서울스타병원,126.8365206219,37.5530943921,115000118,가로변전일
16216,명덕고등학교.서울스타병원,126.8363717464,37.5532912365,115000119,가로변전일
16217,발산역.우장산힐스테이트,126.8376254994,37.5560385988,115000120,가로변시간
16218,발산역.우장산힐스테이트,126.8374835698,37.5567655856,115000121,일반차로
16219,발산역2번출구,126.838558,37.56009,115000122,일반차로
16220,발산역3번출구,126.8389703128,37.5601701491,115000123,일반차로
16221,서울호서전문학교.등촌주공3단지아파트,126.839465,37.562868,115000124,일반차로
16222,서울호서전문학교.등촌주공3단지아파트,126.839755,37.562662,115000125,일반차로
16223,서울강서우체국,126.8403693809,37.5645670875,115000126,일반차로
16224,서울강서우체국,126.8400518125,37.5645673439,115000127,일반차로
16225,양천향교역.휴먼빌아파트,126.8416017657,37.5692156291,115000128,일반차로
16226,양천향교입구,126.841425,37.57003,115000129,일반차로
16227,가양한강타운아파트,126.8434528337,37.570402906,115000130,일반차로
16228,가양한강타운아파트,126.8438103417,37.5705058666,115000131,일반차로
16229,가양2단지성지아파트.동양고등학교,126.8465390121,37.5696275978,115000132,일반차로
16230,가양2단지성지아파트.동양고등학교,126.84734832,37.5696444144,115000133,일반차로
16231,한보구암마을아파트,126.8490281961,37.5687703572,115000134,일반차로
16232,가양동천주교영등포공업고등학교,126.8496502756,37.5684832895,115000135,일반차로
16233,서울서진학교.우체국앞.허준박물관,126.8513309956,37.5668487184,115000136,일반차로
16234,탑산초등학교.허준박물관,126.8517605558,37.5666981923,115000137,일반차로
16235,가양4단지아파트,126.8532911497,37.5652618508,115000138,일반차로
16236,대림경동아파트,126.8532162499,37.5655880638,115000139,일반차로
16237,가양5단지아파트,126.85513,37.564242,115000140,일반차로
16238,가양2동강변아파트,126.8556380616,37.5641799397,115000141,일반차로
16239,가양6단지아파트,126.8579043717,37.5629463904,115000142,일반차로
16240,가양초등학교,126.85982,37.561717,115000143,일반차로
16241,강서구청별관,126.8597589765,37.5611994625,115000144,일반차로
16242,가양3동주민센터,126.8607529864,37.5614125205,115000145,일반차로
16243,가양9단지아파트,126.863307,37.559812,115000146,일반차로
16244,가양9단지아파트.세현고등학교,126.8636096929,37.5598119345,115000147,일반차로
16245,염창동아3차아파트.나이아가라호텔,126.877626568,37.5491222747,115000148,일반차로
16246,염창동아3차아파트,126.8776893136,37.5488168686,115000149,일반차로
16247,염창동새마을금고,126.8733240118,37.5502350947,115000150,일반차로
16248,염창동새마을금고,126.8727944748,37.5501570313,115000151,일반차로
16249,염창동한마음.관음삼성아파트,126.8697189477,37.5530470916,115000152,일반차로
16250,염창동관음삼성아파트,126.8693581039,37.5529295507,115000153,일반차로
16251,태영.삼성한사랑아파트,126.8654574304,37.5550652684,115000154,일반차로
16252,금호.한솔아파트,126.8654850398,37.5554473635,115000155,일반차로
16253,블루나인비지니스센터,126.8637439355,37.5562428349,115000156,일반차로
16254,블루나인비지니스센터,126.8639188939,37.5565070571,115000157,일반차로
16255,증미역1번출구.강서소방서,126.861434589,37.5578632495,115000158,일반차로
16256,증미역3번출구.강서소방서,126.8617194697,37.557230783,115000159,일반차로
16257,가양역6번출구.현대프린스텔,126.8563497598,37.5602196054,115000160,일반차로
16258,가양역5번출구.현대아파트,126.8567272077,37.5604119558,115000161,일반차로
16259,가양역9번출구.우성아파트,126.8539737105,37.5614520887,115000162,일반차로
16260,가양역1번출구.우성아파트,126.853228,37.562223,115000163,일반차로
16261,SBS공개홀,126.85080021,37.5634890953,115000164,일반차로
16262,SBS공개홀,126.8498490115,37.563659097,115000165,일반차로
16263,가양4.5단지상가앞,126.8526273202,37.5640845262,115000927,일반차로
16264,서울서진학교,126.849851,37.565616,115000167,일반차로
16265,등촌동대림아파트,126.8483940429,37.5644051441,115000168,일반차로
16266,강서한강자이아파트,126.8478709578,37.5650145106,115000169,일반차로
16267,가양동문화공원,126.844935221,37.5666541126,115000170,일반차로
16268,가양동문화공원,126.8440630854,37.5668132495,115000171,일반차로
16269,양천향교역1번출구.양천초교,126.840356,37.569105,115000172,일반차로
16270,양천향교역8번출구.양천초교,126.840489,37.568749,115000173,일반차로
16271,겸재정선미술관.서울식물원,126.8385690451,37.5697783342,115000174,일반차로
16272,겸재정선미술관.서울식물원,126.8372947297,37.5707733354,115000175,일반차로
16273,마곡실내배드민턴장,126.82984731,37.5726185461,115000176,일반차로
16274,마곡실내배드민턴장,126.8319558638,37.5726747685,115000177,일반차로
16275,서남물재생센터,126.8273192464,37.5730045551,115000178,일반차로
16276,서남물재생센터,126.8271584787,37.5727700614,115000179,일반차로
16277,서남환경공원.마곡청구아파트,126.8233293081,37.5732822116,115000180,일반차로
16278,서남환경공원.마곡청구아파트,126.8222079622,37.573136622,115000181,일반차로
